entrada_trian[0], 2440,
entrada_trian[1], 2594,
entrada_trian[2], 2601,
entrada_trian[3], 2446,
entrada_trian[4], 2449,
entrada_trian[5], 2603,
entrada_trian[6], 2591,
entrada_trian[7], 2438,
entrada_trian[8], 2459,
entrada_trian[9], 2609,
entrada_trian[10], 2581,
entrada_trian[11], 2431,
entrada_trian[12], 2470,
entrada_trian[13], 2616,
entrada_trian[14], 2569,
entrada_trian[15], 2426,
entrada_trian[16], 2483,
entrada_trian[17], 2621,
entrada_trian[18], 2556,
entrada_trian[19], 2422,
entrada_trian[20], 2495,
entrada_trian[21], 2625,
entrada_trian[22], 2543,
entrada_trian[23], 2419,
entrada_trian[24], 2508,
entrada_trian[25], 2627,
entrada_trian[26], 2529,
entrada_trian[27], 2417,
entrada_trian[28], 2522,
entrada_trian[29], 2628,
entrada_trian[30], 2516,
entrada_trian[31], 2416,
entrada_trian[32], 2534,
entrada_trian[33], 2628,
entrada_trian[34], 2503,
entrada_trian[35], 2417,
entrada_trian[36], 2548,
entrada_trian[37], 2626,
entrada_trian[38], 2492,
entrada_trian[39], 2419,
entrada_trian[40], 2559,
entrada_trian[41], 2624,
entrada_trian[42], 2480,
entrada_trian[43], 2423,
entrada_trian[44], 2570,
entrada_trian[45], 2619,
entrada_trian[46], 2469,
entrada_trian[47], 2429,
entrada_trian[48], 2581,
entrada_trian[49], 2613,
entrada_trian[50], 2460,
entrada_trian[51], 2436,
entrada_trian[52], 2589,
entrada_trian[53], 2606,
entrada_trian[54], 2450,
entrada_trian[55], 2444,
entrada_trian[56], 2598,
entrada_trian[57], 2597,
entrada_trian[58], 2442,
entrada_trian[59], 2453,
entrada_trian[60], 2607,
entrada_trian[61], 2587,
entrada_trian[62], 2435,
entrada_trian[63], 2464,
entrada_trian[64], 2613,
entrada_trian[65], 2576,
entrada_trian[66], 2429,
entrada_trian[67], 2475,
entrada_trian[68], 2618,
entrada_trian[69], 2563,
entrada_trian[70], 2424,
entrada_trian[71], 2487,
entrada_trian[72], 2622,
entrada_trian[73], 2550,
entrada_trian[74], 2420,
entrada_trian[75], 2501,
entrada_trian[76], 2625,
entrada_trian[77], 2536,
entrada_trian[78], 2418,
entrada_trian[79], 2514,
entrada_trian[80], 2627,
entrada_trian[81], 2523,
entrada_trian[82], 2417,
entrada_trian[83], 2528,
entrada_trian[84], 2628,
entrada_trian[85], 2510,
entrada_trian[86], 2416,
entrada_trian[87], 2540,
entrada_trian[88], 2628,
entrada_trian[89], 2497,
entrada_trian[90], 2418,
entrada_trian[91], 2552,
entrada_trian[92], 2625,
entrada_trian[93], 2486,
entrada_trian[94], 2421,
entrada_trian[95], 2564,
entrada_trian[96], 2622,
entrada_trian[97], 2600,
entrada_trian[98], 2445,
entrada_trian[99], 2451,
entrada_trian[100], 2603,
entrada_trian[101], 2591,
entrada_trian[102], 2438,
entrada_trian[103], 2460,
entrada_trian[104], 2612,
entrada_trian[105], 2580,
entrada_trian[106], 2432,
entrada_trian[107], 2472,
entrada_trian[108], 2617,
entrada_trian[109], 2568,
entrada_trian[110], 2426,
entrada_trian[111], 2484,
entrada_trian[112], 2621,
entrada_trian[113], 2555,
entrada_trian[114], 2422,
entrada_trian[115], 2497,
entrada_trian[116], 2624,
entrada_trian[117], 2541,
entrada_trian[118], 2419,
entrada_trian[119], 2511,
entrada_trian[120], 2627,
entrada_trian[121], 2528,
entrada_trian[122], 2417,
entrada_trian[123], 2523,
entrada_trian[124], 2628,
entrada_trian[125], 2514,
entrada_trian[126], 2417,
entrada_trian[127], 2537,
entrada_trian[128], 2628,
entrada_trian[129], 2502,
entrada_trian[130], 2417,
entrada_trian[131], 2549,
entrada_trian[132], 2626,
entrada_trian[133], 2490,
entrada_trian[134], 2421,
entrada_trian[135], 2560,
entrada_trian[136], 2624,
entrada_trian[137], 2479,
entrada_trian[138], 2425,
entrada_trian[139], 2571,
entrada_trian[140], 2618,
entrada_trian[141], 2469,
entrada_trian[142], 2429,
entrada_trian[143], 2581,
entrada_trian[144], 2613,
entrada_trian[145], 2458,
entrada_trian[146], 2437,
entrada_trian[147], 2591,
entrada_trian[148], 2605,
entrada_trian[149], 2450,
entrada_trian[150], 2445,
entrada_trian[151], 2600,
entrada_trian[152], 2596,
entrada_trian[153], 2441,
entrada_trian[154], 2455,
entrada_trian[155], 2607,
entrada_trian[156], 2587,
entrada_trian[157], 2435,
entrada_trian[158], 2465,
entrada_trian[159], 2614,
entrada_trian[160], 2574,
entrada_trian[161], 2429,
entrada_trian[162], 2477,
entrada_trian[163], 2619,
entrada_trian[164], 2563,
entrada_trian[165], 2423,
entrada_trian[166], 2490,
entrada_trian[167], 2623,
entrada_trian[168], 2549,
entrada_trian[169], 2421,
entrada_trian[170], 2503,
entrada_trian[171], 2626,
entrada_trian[172], 2535,
entrada_trian[173], 2418,
entrada_trian[174], 2516,
entrada_trian[175], 2628,
entrada_trian[176], 2522,
entrada_trian[177], 2416,
entrada_trian[178], 2529,
entrada_trian[179], 2628,
entrada_trian[180], 2509,
entrada_trian[181], 2417,
entrada_trian[182], 2541,
entrada_trian[183], 2627,
entrada_trian[184], 2497,
entrada_trian[185], 2419,
entrada_trian[186], 2554,
entrada_trian[187], 2625,
entrada_trian[188], 2485,
entrada_trian[189], 2422,
entrada_trian[190], 2565,
entrada_trian[191], 2621,
entrada_trian[192], 2474,
entrada_trian[193], 2426,
entrada_trian[194], 2576,
entrada_trian[195], 2616,
entrada_trian[196], 2464,
entrada_trian[197], 2432,
entrada_trian[198], 2586,
entrada_trian[199], 2610,
